credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
73811;20110725,0;20111130;20140331;29;  5;45731216,52;0,00;0;1,000000000000000000000000;0,400000000000000022204460;NA;23253160,9423728808760643;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71293;20110404,0;20111130;20140430;30;  8;46353378,79;18260541,33;26;0,606058030575768569292450;0,234603108609974964071654;NA;17707343,1118445843458176;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71383;20110407,0;20111130;20140430;30;  8;43657705,52;16026456,75;0;0,632906572640238085369901;0,244996092634930884290867;NA;17135761,9591902531683445;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71481;20110412,0;20111130;20140430;30;  8;37086114,09;13712647,57;0;0,630248466131491658082098;0,243967148179932258322822;NA;14518421,6841255202889442;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71501;20110413,0;20111130;20140430;30;  8;42370878,70;15580769,96;0;0,632276449343496915744822;0,244752173939418171677573;NA;16620406,9239895194768906;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71536;20110414,0;20111130;20140430;30;  8;35075423,60;13916231,09;16;0,603248381296812019591869;0,233515502437475597208305;NA;13359857,7642309833317995;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71562;20110415,0;20111130;20140430;30;  8;35980124,84;14191113,91;15;0,605584639488983000887856;0,234419860447348277210367;NA;13737912,2492388077080250;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71814;20110428,0;20111130;20140430;30;  8;41977484,04;15818024,80;0;0,623178349971448164446031;0,241230329021205724959742;NA;16318291,9185563959181309;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71835;20110428,0;20111130;20140430;30;  8;47131937,85;18261424,42;2;0,612546709237417830173911;0,237114855188677864372693;NA;18125782,6245160549879074;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
71873;20110429,0;20111130;20140430;30;  8;37084825,08;14708318,12;1;0,603387151260091680882169;0,233569219842616138116398;NA;14127268,9765822347253561;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72087;20110511,0;20111130;20140430;30;  7;38412230,02;15073951,45;0;0,607574164734734689652385;0,235189999252155335085490;NA;14696880,3649159856140614;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72115;20110512,0;20111130;20140430;30;  7;45246840,85;17537053,40;0;0,612413749323672429447640;0,237063386834969969108045;NA;17398449,2109436951577663;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72166;20110516,0;20111130;20140430;30;  7;45728845,27;17736483,16;0;0,612137961164834876193197;0,236956630128323159079073;NA;17578818,2654511816799641;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
72181;20110516,0;20111130;20140430;30;  7;50420406,05;20080956,33;0;0,601729579288066807052360;0,232927579079251656501981;NA;19174041,8479701355099678;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
