credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
78536;20120116,0000000;20171231;20240930;82; 58;1339155,77;1339155,77;999;0,000000000000000000000000;0,000000000000000000000000;78003,24000000001;1339155;70;5160851;0,17713700661375658685;7560000,0000;Vehicular;;1,00000000000000
78772;20120125,0000000;20171231;20240930;82; 72;8959116,77;8959116,77;999;0,000000000000000000000000;0,000000000000000000000000;713424,79000000004;8959116;70;40960948;0,81743766149635033180;10960000,0000;Vehicular;;1,00000000000000
78805;20120126,0000000;20171231;20240930;82; 72;1828821,00;1828821,00;999;0,000000000000000000000000;0,000000000000000000000000;252714,50000000000;1828821;70;6786828;0,18971172199170119321;9640000,0000;Vehicular;;1,00000000000000
78835;20120125,0000000;20171231;20240930;82; 72;25686166,38;24887034,38;999;0,031111376769023327271135;0,004498030376244336117630;1464609,16999999993;24887034;70;29403887;1,52494083210784303617;16320000,0000;Vehicular;;1,02317851894079
78894;20120130,0000000;20171231;20240930;82; 72;19977223,62;19977223,62;999;0,000000000000000000000000;0,000000000000000000000000;1009481,96999999997;19977223;70;104476265;2,57107125096525201968;7770000,0000;Vehicular;;2,92830343822394
78943;20120201,0000000;20170930;20240930;85; 68;2234737,12;2234737,12;999;0,000000000000000000000000;0,000000000000000000000000;436901,85999999999;2234737;70;7332879;0,25165958558558559899;8880000,0000;Vehicular;;1,00000000000000
79678;20120228,0000000;20171231;20240930;82; 71;13900085,87;13900085,87;999;0,000000000000000000000000;0,000000000000000000000000;432099,08000000002;13900085;70;82927652;3,06169292290748895624;4540000,0000;Vehicular;;3,29626969218062
79732;20120229,0000000;20171231;20240930;82; 71;57417162,10;57417162,10;999;0,000000000000000000000000;0,000000000000000000000000;4878584,05999999959;57417162;70;271477195;5,30903024503005127599;10815000,0000;Vehicular;Refinanciacion;4,98177268377254
79782;20120302,0000000;20171231;20240930;82; 70;22261504,20;22261504,20;999;0,000000000000000000000000;0,000000000000000000000000;1423827,51000000001;22261504;70;112196438;0,46807199747687128211;47560000,0000;Vehicular;;1,00000000000000
79887;20120306,0000000;20171231;20240930;82; 70;17818347,60;17818347,60;999;0,000000000000000000000000;0,000000000000000000000000;1389154,03000000003;17818347;70;87473960;1,26911307692307695483;14040000,0000;Vehicular;;1,95183480769231
80604;20120330,0000000;20171231;20240930;82; 69;1756080,96;1756080,96;999;0,000000000000000000000000;0,000000000000000000000000;510187,58000000002;1756080;70;5933824;0,28882910526315791477;6080000,0000;Vehicular;;1,00000000000000
80625;20120402,0000000;20171231;20240930;82; 69;1055130,00;1055130,00;999;0,000000000000000000000000;0,000000000000000000000000;76418,25999999999;1055130;70;13450757;0,13956746031746031234;7560000,0000;Vehicular;;1,00000000000000
80750;20120410,0000000;20170930;20240930;85; 66;5939570,19;5939570,19;999;0,000000000000000000000000;0,000000000000000000000000;1161214,56000000006;5939570;70;21547771;0,37687628109137061294;15760000,0000;Vehicular;;1,00000000000000
81127;20120424,0000000;20171231;20240930;82; 69;6134627,74;6134627,74;999;0,000000000000000000000000;0,000000000000000000000000;190701,48000000001;6134627;70;47292031;6,74134916483516466457;910000,0000;Vehicular;;6,05601187362637
81543;20120514,0000000;20171231;20240930;82; 68;8367155,47;8367155,47;999;0,000000000000000000000000;0,000000000000000000000000;477089,97999999998;8367155;70;39286380;6,64059957936507938570;1260000,0000;Vehicular;;5,98044968452381
81623;20120515,0000000;20171231;20240930;82; 68;19946935,95;19946935,95;999;0,000000000000000000000000;0,000000000000000000000000;1323258,51000000001;19946935;70;98023794;0,76822399191218959658;25965000,0000;Vehicular;;1,00000000000000
81807;20120524,0000000;20171231;20240930;82; 68;23990000,00;23990000,00;999;0,000000000000000000000000;0,000000000000000000000000;569052,81000000006;23990000;70;152291729;2,88341346153846211919;8320000,0000;Vehicular;;3,16256009615385
81858;20120528,0000000;20171231;20240930;82; 68;14900000,00;14900000,00;999;0,000000000000000000000000;0,000000000000000000000000;335908,73999999999;14900000;70;105597272;2,55136986301369894647;5840000,0000;Vehicular;;2,91352739726027
82034;20120601,0000000;20171231;20240930;82; 67;10635956,07;10635956,07;999;0,000000000000000000000000;0,000000000000000000000000;458258,15999999997;10635956;70;56879241;1,58627234451901610868;6705000,0000;Vehicular;;2,18970425838926
82321;20120615,0000000;20171231;20240930;82; 67;12773702,54;12773702,54;999;0,000000000000000000000000;0,000000000000000000000000;1017184,65000000002;12773702;70;68327348;2,28101831071428495790;5600000,0000;Vehicular;;2,71076373303571
82364;20120619,0000000;20171231;20240930;82; 67;19497809,78;19497809,78;999;0,000000000000000000000000;0,000000000000000000000000;1247063,88999999990;19497809;70;108912891;2,33227389712918720122;8360000,0000;Vehicular;;2,74920542284689
82510;20120619,0000000;20171231;20240930;82; 67;11962908,22;11404303,02;999;0,046694765998965513664754;0,006751050505874532127459;1262657,18999999994;11404303;70;57518682;2,43681688461538481505;4680000,0000;Vehicular;;1,03666895243852
82604;20120628,0000000;20171231;20240930;82; 67;19447867,90;12443600,00;999;0,360156081685437556849649;0,052070758797894592384559;1132800,77000000002;12443600;70;18720296;0,93420420420420435814;13320000,0000;Vehicular;;1,05207075879789
82605;20120628,0000000;20171231;20240930;82; 67;21704508,69;12491419,13;999;0,424478143762119841664315;0,061370334037896850931659;547868,59999999998;12491419;70;29181562;0,93463667265245065074;13365000,0000;Vehicular;;1,06137033403790
82676;20120629,0000000;20170930;20240930;85; 64;13243385,76;13243385,76;999;0,000000000000000000000000;0,000000000000000000000000;1604032,58000000007;13243385;70;58393518;0,67157128600405679997;19720000,0000;Vehicular;;1,00000000000000
82754;20120703,0000000;20170930;20240930;85; 63;16592990,92;16592990,92;999;0,000000000000000000000000;0,000000000000000000000000;2205856,99000000022;16592990;70;81633551;1,21293793274853789477;13680000,0000;Vehicular;;1,90970344956140
82901;20120711,0000000;20170930;20240930;85; 61;3194039,46;3194039,46;999;0,000000000000000000000000;0,000000000000000000000000;354972,44000000000;3194039;70;16412567;0,20753992592592598876;15390000,0000;Vehicular;;1,00000000000000
83092;20120717,0000000;20171231;20240930;82; 66;559733,29;559733,29;999;0,000000000000000000000000;0,000000000000000000000000;24116,53000000000;559733;70;9902942;0,06546588187134502745;8550000,0000;Vehicular;;1,00000000000000
83160;20120724,0000000;20170930;20240930;85; 63;8313835,55;8313835,55;999;0,000000000000000000000000;0,000000000000000000000000;1203796,17999999993;8313835;70;33629844;0,98797808080808080522;8415000,0000;Vehicular;;1,00000000000000
83252;20120726,0000000;20171231;20240930;82; 66;15000000,00;15000000,00;999;0,000000000000000000000000;0,000000000000000000000000;378632,34000000003;15000000;70;107006906;1,15740740740740699621;12960000,0000;Vehicular;;1,86805555555556
83294;20120727,0000000;20171231;20240930;82; 66;12048597,94;12048597,94;999;0,000000000000000000000000;0,000000000000000000000000;519122,90000000002;12048597;70;64139867;2,27332036603773612882;5300000,0000;Vehicular;;2,70499027452830
83309;20120731,0000000;20171231;20240930;82; 66;12665638,16;12066592,18;999;0,047296944096498684528829;0,006838112399493785631410;737748,97999999998;12066592;70;64534014;2,90761257349397617133;4150000,0000;Vehicular;;1,04253927282737
83439;20120727,0000000;20170930;20240930;85; 63;8447828,60;8447828,60;999;0,000000000000000000000000;0,000000000000000000000000;1101272,86000000010;8447828;70;40627694;1,14159845945945903622;7400000,0000;Vehicular;;1,85619884459459
83451;20120730,0000000;20171231;20240930;82; 66;13233134,90;13233134,90;999;0,000000000000000000000000;0,000000000000000000000000;1276066,77000000002;13233134;70;65709570;1,54322272886297406913;8575000,0000;Vehicular;;2,15741704664723
83511;20120803,0000000;20170930;20240930;85; 62;11422583,21;11422583,21;999;0,000000000000000000000000;0,000000000000000000000000;1653925,18999999994;11422583;70;49331571;1,26917591222222192471;9000000,0000;Vehicular;;1,95188193416667
83563;20120803,0000000;20171231;20240930;82; 65;17092078,23;1813059,91;999;0,893923963744928440355864;0,129242018854688445195222;914325,03000000003;1813059;70;8993277;0,11712273320413439659;15480000,0000;Vehicular;;1,12924201885469
83801;20120815,0000000;20170930;20240930;85; 62;4012987,04;4012987,04;999;0,000000000000000000000000;0,000000000000000000000000;581057,73999999999;4012987;70;16534981;0,29769933531157272144;13480000,0000;Vehicular;;1,00000000000000
83910;20120821,0000000;20170930;20240930;84; 62;29580531,39;29580531,39;999;0,000000000000000000000000;0,000000000000000000000000;3582779,89000000013;29580531;70;132307111;1,43212449237472805308;20655000,0000;Vehicular;;2,07409336928105
84020;20120823,0000000;20171231;20240930;82; 65;19305489,10;19305489,10;999;0,000000000000000000000000;0,000000000000000000000000;1741829,28000000003;19305489;70;90377193;0,92062418216499786183;20970000,0000;Vehicular;;1,00000000000000
84231;20120830,0000000;20171231;20240930;82; 65;12343246,64;12343246,64;999;0,000000000000000000000000;0,000000000000000000000000;962304,19999999995;12343246;70;64771810;1,69317512208504794557;7290000,0000;Vehicular;;2,26988134156379
84347;20120904,0000000;20171231;20240930;82; 64;26443365,66;26443365,66;999;0,000000000000000000000000;0,000000000000000000000000;1915172,48999999999;26443365;70;133145209;1,66467520679886704649;15885000,0000;Vehicular;;2,24850640509915
84356;20120905,0000000;20171231;20240930;82; 64;17896846,27;15260210,91;999;0,147324021239413571748855;0,021299858492445335883536;1144667,58000000007;15260210;70;40664797;1,48734999122807098892;10260000,0000;Vehicular;;1,03982461868232
84660;20120918,0000000;20171231;20240930;82; 64;29760609,57;29760609,57;999;0,000000000000000000000000;0,000000000000000000000000;2604734,64000000013;29760609;70;138900613;1,01589382386072690778;29295000,0000;Vehicular;;1,76192036789555
84799;20120921,0000000;20171231;20240930;82; 64;19984879,06;19984879,06;999;0,000000000000000000000000;0,000000000000000000000000;1558061,15999999992;19984879;70;113390678;2,23544508501118599497;8940000,0000;Vehicular;;2,67658381375839
84877;20120927,0000000;20170930;20240930;85; 61;10864126,18;10864126,18;999;0,000000000000000000000000;0,000000000000000000000000;1761331,28000000003;10864126;70;50798626;0,87052293108974354574;12480000,0000;Vehicular;;1,00000000000000
84898;20120928,0000000;20170930;20240930;85; 61;8903318,84;8903318,84;999;0,000000000000000000000000;0,000000000000000000000000;1668811,59000000008;8903318;70;34628143;0,50472329024943307640;17640000,0000;Vehicular;;1,00000000000000
85005;20121003,0000000;20171231;20240930;82; 63;14886954,25;14886954,25;999;0,000000000000000000000000;0,000000000000000000000000;1435544,02000000002;14886954;70;65736132;1,45736213901125810644;10215000,0000;Vehicular;;2,09302160425844
85115;20121008,0000000;20171231;20240930;82; 63;31843638,50;31843638,50;999;0,000000000000000000000000;0,000000000000000000000000;1815704,37999999989;31843638;70;169642946;1,76467932945414296420;18045000,0000;Vehicular;;2,32350949709061
85171;20121010,0000000;20171231;20240930;82; 63;6684690,88;6684690,88;999;0,000000000000000000000000;0,000000000000000000000000;551255,73999999999;6684690;70;28739595;2,53207987878787887936;2640000,0000;Vehicular;;2,89905990909091
85431;20121023,0000000;20170930;20240930;85; 60;23175342,98;23175342,98;999;0,000000000000000000000000;0,000000000000000000000000;3757270,10999999987;23175342;70;97264691;1,29906631053811705279;17840000,0000;Vehicular;;1,97429973290359
85456;20121024,0000000;20171231;20240930;82; 63;3296585,60;3296585,60;999;0,000000000000000000000000;0,000000000000000000000000;869732,73999999999;3296585;70;11825869;0,18478618834080720590;17840000,0000;Vehicular;;1,00000000000000
85545;20121025,0000000;20171231;20240930;82; 63;15616572,69;15616572,69;999;0,000000000000000000000000;0,000000000000000000000000;1243565,67999999993;15616572;70;73905122;1,07774828778467890444;14490000,0000;Vehicular;;1,80831121583851
85565;20121029,0000000;20170930;20240930;85; 60;6769704,00;6769704,00;999;0,000000000000000000000000;0,000000000000000000000000;1323509,70999999996;6769704;70;25805657;0,46719834368530027691;14490000,0000;Vehicular;;1,00000000000000
85683;20121025,0000000;20171231;20240930;82; 63;167445616,89;167445616,89;999;0,000000000000000000000000;0,000000000000000000000000;6395295,00000000000;167445616;70;1006754050;19,13664193028570892352;8750000,0000;Vehicular;Refinanciacion;15,35248144771428
85805;20121107,0000000;20171231;20240930;82; 62;20465217,37;20465217,37;999;0,000000000000000000000000;0,000000000000000000000000;1973454,06000000006;20465217;70;94405426;1,65375493898989889274;12375000,0000;Vehicular;;2,24031620424242
85976;20121119,0000000;20170930;20240930;85; 59;18910264,18;18910264,18;999;0,000000000000000000000000;0,000000000000000000000000;3201092,25999999978;18910264;70;73617774;0,67236494862222229152;28125000,0000;Vehicular;;1,00000000000000
85985;20121119,0000000;20171231;20240930;82; 62;6229756,22;6229756,22;999;0,000000000000000000000000;0,000000000000000000000000;562077,02000000002;6229756;70;30659418;2,70858966086956609587;2300000,0000;Vehicular;;3,03144224565217
86130;20121122,0000000;20170930;20240930;85; 59;26592206,43;26592206,43;999;0,000000000000000000000000;0,000000000000000000000000;3535143,52000000002;26592206;70;114185192;1,23886356533892394438;21465000,0000;Vehicular;;1,92914767400419
86366;20121130,0000000;20170930;20240930;85; 59;10531931,70;10531931,70;999;0,000000000000000000000000;0,000000000000000000000000;2142040,95999999996;10531931;70;44108503;0,99170731638418085918;10620000,0000;Vehicular;;1,00000000000000
86481;20121206,0000000;20171231;20240930;82; 61;12880057,81;12880057,81;999;0,000000000000000000000000;0,000000000000000000000000;1025653,83999999997;12880057;70;65753259;1,76681177091906804755;7290000,0000;Vehicular;;2,32510882818930
86944;20121221,0000000;20171231;20240930;81; 61;30336080,63;30336080,63;999;0,000000000000000000000000;0,000000000000000000000000;1170014,67999999993;30336080;70;171980001;2,28520381393596982988;13275000,0000;Vehicular;;2,71390286045198
86967;20121224,0000000;20170930;20240930;85; 58;12906031,42;12906031,42;999;0,000000000000000000000000;0,000000000000000000000000;2624898,14999999991;12906031;70;51240399;0,65479611466260789765;19710000,0000;Vehicular;;1,00000000000000
87255;20121228,0000000;20170930;20240930;85; 58;8718795,61;8718795,61;999;0,000000000000000000000000;0,000000000000000000000000;1565322,33000000007;8718795;70;35277101;0,85352869407733733542;10215000,0000;Vehicular;;1,00000000000000
87298;20130103,0000000;20170930;20240930;85; 57;15317654,36;11329791,21;999;0,260344244378158062858120;0,036327103866719730185242;2750043,39999999991;11329791;70;45837727;0,56311089512922474221;20120000,0000;Vehicular;;1,03632710386672
87363;20130108,0000000;20170930;20240930;85; 57;10007617,25;10007617,25;999;0,000000000000000000000000;0,000000000000000000000000;1449046,14999999991;10007617;70;44732273;1,64734440329218090326;6075000,0000;Vehicular;;2,23550830246914
87423;20130110,0000000;20171231;20240930;82; 60;12124391,15;12124391,15;999;0,000000000000000000000000;0,000000000000000000000000;1169150,97999999998;12124391;70;64283075;1,44080702911467595229;8415000,0000;Vehicular;;2,08060527183601
87464;20130114,0000000;20171231;20240930;82; 60;13010114,83;13010114,83;999;0,000000000000000000000000;0,000000000000000000000000;695964,14000000001;13010114;70;21416666;1,87736144733044807431;6930000,0000;Vehicular;;2,40802108549784
