credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;garantia_anterior;LTV_ant;Valoracion_pd
196894;20210922,00;20231231;20241031;11; 28;23503995,08;23503995,08;589;0,000000000000000000000000;0,0000000000000000000000000;23503995;70;35698044;0,3596184773970804160;65358140,800;Vehicular;;67833140,8000;0,34649722543880789871;1,00000000000000
196919;20210922,00;20221231;20241031;23; 16;55362602,80;37726013,20;9;0,318565036830240844167861;0,1592825184151204220839304;37726013;70;38861587;0,4917043101987618736;76725000,000;Vehicular;;78375000,0000;0,50803089059011163897;1,15928251841512
196922;20210922,00;20230531;20241031;18; 21;45510538,22;31742992,75;0;0,302513352038313865222108;0,1910610644452508666280011;31742992;70;31435156;0,5902927522082752620;53775000,000;Vehicular;;55425000,0000;0,58609718592692827688;1,19106106444525
196952;20210923,00;20221031;20241031;25; 14;38032269,45;38032269,45;953;0,000000000000000000000000;0,0000000000000000000000000;38032269;70;72844103;1,3450846843501329531;28275000,000;Vehicular;;28200000,0000;1,34866203723404298742;2,00881351326260
196956;20210923,00;20240531;20241031;6; 33;43654552,00;43654552,00;240;0,000000000000000000000000;0,0000000000000000000000000;43654552;70;57192616;0,8819101414141413686;49500000,000;Vehicular;Reestructuracion;50175000,0000;0,87004587942202293860;1,00000000000000
196961;20210923,00;20230430;20241031;19; 20;37574136,50;37574136,50;790;0,000000000000000000000000;0,0000000000000000000000000;37574136;70;63003360;1,0393952005532500760;36150000,000;Vehicular;;35775000,0000;1,05029032844164893490;1,77954640041494
196968;20210923,00;20240531;20241031;6; 33;25790079,92;25790079,92;374;0,000000000000000000000000;0,0000000000000000000000000;25790079;70;32772230;1,2387166147934680627;20820000,000;Libre Inversion;;20820000,0000;1,23871661479346806267;1,92903746109510
196974;20210915,00;20230531;20241031;18; 21;7023017,56;7023017,56;716;0,000000000000000000000000;0,0000000000000000000000000;7023017;70;11303705;0,1811223097356544076;38775000,000;Vehicular;;38625000,0000;0,18182569734627829217;1,00000000000000
196986;20210827,00;20230430;20241031;19; 20;19727346,96;12893932,74;26;0,346392965757418846983740;0,2078357794544513081902437;12893932;70;13857721;0,3544723777319587765;36375000,000;Vehicular;Refinanciacion;37125000,0000;0,34731131959595962222;1,20783577945445
196995;20210923,00;20221231;20241031;23; 16;8779729,19;5627601,29;0;0,359023362997372752491998;0,1795116814986863762459990;5627601;70;5661028;0,0462320911070034923;121725000,000;Libre Inversion;;121725000,0000;0,04770851049496817320;1,17951168149869
197007;20210924,00;20231231;20241031;11; 28;22614652,84;22614652,84;465;0,000000000000000000000000;0,0000000000000000000000000;22614652;70;32610960;0,4473719651829872190;50550000,000;Vehicular;;51000000,0000;0,44342456549019609868;1,00000000000000
197017;20210923,00;20230630;20241031;17; 22;5428887,17;2062805,42;38;0,620031627955163422427631;0,4133544186367755779443200;2062805;70;2583729;0,0516023869918699196;39975000,000;Vehicular;;42750000,0000;0,04825275836257310325;1,41335441863678
197018;20210923,00;20221031;20241031;25; 14;8218501,05;8218501,05;953;0,000000000000000000000000;0,0000000000000000000000000;8218501;70;15207240;NA;0,000;Vehicular;;0,0000;NA;1,00000000000000
197041;20210924,00;20231130;20241031;12; 27;5690952,50;2760207,45;221;0,514983221174311278645064;0,4753691272378257615116581;2760207;70;3269873;0,1760897894736841995;15675000,000;Vehicular;;16500000,0000;0,16728529999999999789;1,47536912723783
197056;20210924,00;20220930;20241031;26; 13;60271321,10;8766467,96;0;0,854549928556319615680081;0,3797999682472531501886692;8766467;70;8800264;0,0803673263659699377;109080000,000;Vehicular;;109080000,0000;0,08193099669966995291;1,37979996824725
197099;20210927,00;20240930;20241031;2; 37;2095258,63;2095258,63;187;0,000000000000000000000000;0,0000000000000000000000000;2095258;70;2535730;0,0285847016371077699;73300000,000;Vehicular;;73300000,0000;0,02858470163710776987;1,00000000000000
197100;20210924,00;20230731;20241031;16; 23;9370587,36;9370587,36;606;0,000000000000000000000000;0,0000000000000000000000000;9370587;70;13873096;0,1884482123680240873;49725000,000;Vehicular;;51075000,0000;0,18346720234948599160;1,00000000000000
197116;20210924,00;20240531;20241031;6; 33;4573495,13;4573495,13;373;0,000000000000000000000000;0,0000000000000000000000000;4573495;70;6081454;0,1712919524344569122;26700000,000;Vehicular;;26700000,0000;0,17129195243445691221;1,00000000000000
197124;20210927,00;20231231;20241031;11; 28;65809714,48;39684858,42;87;0,396975678536631682025160;0,3969756785366317375363110;39684858;70;51932584;0,4674306056537103071;84900000,000;Vehicular;;84900000,0000;0,46743060565371030712;1,39697567853663
197153;20210927,00;20220531;20241031;30;  9;43673814,24;20593006,00;796;0,528481623179610782159443;0,2045735315533977194402127;20593006;70;38076557;0,6483943954659949771;31760000,000;Vehicular;;31760000,0000;0,64839439546599497710;1,20457353155340
197162;20210927,00;20230331;20241031;20; 19;7765065,28;7765065,28;796;0,000000000000000000000000;0,0000000000000000000000000;7765065;70;12899279;0,2652003169398907123;29280000,000;Vehicular;;29280000,0000;0,26520031693989071231;1,00000000000000
197163;20210927,00;20231130;20241031;12; 27;4380430,38;2192535,14;59;0,499470383090530878344993;0,4610495843912592595081890;2192535;70;2567917;0,0933987280085197130;23475000,000;Vehicular;;24225000,0000;0,09050712652218782794;1,46104958439126
197166;20210927,00;20230430;20241031;19; 20;7456049,42;7456049,42;765;0,000000000000000000000000;0,0000000000000000000000000;7456049;70;11940483;1,8640123550000000652;4000000,000;Vehicular;;4000000,0000;1,86401235500000006517;2,39800926625000
197173;20210927,00;20230531;20241031;18; 21;10547096,08;10547096,08;704;0,000000000000000000000000;0,0000000000000000000000000;10547096;70;16701755;NA;0,000;Vehicular;;12825000,0000;0,82238565925925921629;1,00000000000000
197217;20210928,00;20230531;20241031;18; 21;6772640,17;4380264,06;422;0,353241284041227954215714;0,2230997583418281859923837;4380264;70;5824013;0,2483142891156462084;17640000,000;Vehicular;;17640000,0000;0,24831428911564620843;1,22309975834183
197219;20210928,00;20230228;20241031;21; 18;7944936,21;5618016,40;552;0,292880867573384773283607;0,1597532004945735051304467;5618016;70;8039405;0,3386387221217601051;16590000,000;Vehicular;;16590000,0000;0,33863872212176010512;1,15975320049457
197245;20210928,00;20220531;20241031;30;  9;10000000,00;10000000,00;999;0,000000000000000000000000;0,0000000000000000000000000;10000000;70;19652168;0,4970178926441352063;20120000,000;Vehicular;;20120000,0000;0,49701789264413520630;1,00000000000000
197247;20210928,00;20221031;20241031;25; 14;8224450,41;8224450,41;948;0,000000000000000000000000;0,0000000000000000000000000;8224450;70;15455060;0,3225274670588235137;25500000,000;Vehicular;;25350000,0000;0,32443591360946738567;1,00000000000000
197256;20210928,00;20220630;20241031;29; 10;43547932,00;43547932,00;999;0,000000000000000000000000;0,0000000000000000000000000;43547932;70;92377810;1,0518824154589370146;41400000,000;Vehicular;Refinanciacion;35460000,0000;1,22808606880992710053;1,78891181159420
197257;20210921,00;20230930;20241031;14; 25;3703890,10;0,00;0;1,000000000000000000000000;0,8000000000000000444089210;NA;NA;NA;NA;28350000,000;Vehicular;Refinanciacion;28575000,0000;0,07031603429571303687;1,80000000000000
197270;20210929,00;20230731;20241031;16; 23;36814908,50;36814908,50;603;0,000000000000000000000000;0,0000000000000000000000000;36814908;70;57949016;1,0883934515890609784;33825000,000;Vehicular;;35625000,0000;1,03340094035087703972;1,81629508869180
197279;20210929,00;20231130;20241031;12; 27;21664937,65;21664937,65;491;0,000000000000000000000000;0,0000000000000000000000000;21664937;70;31436991;0,8833817594291538677;24525000,000;Vehicular;;25050000,0000;0,86486777045908180828;1,00000000000000
197283;20210929,00;20240430;20241031;7; 32;13621694,23;13621694,23;151;0,000000000000000000000000;0,0000000000000000000000000;13621694;70;15170701;0,5754834909167722001;23670000,000;Vehicular;;23670000,0000;0,57548349091677220013;1,00000000000000
197335;20210929,00;20231231;20241031;11; 28;78008400,10;78008400,10;484;0,000000000000000000000000;0,0000000000000000000000000;78008400;70;117983122;0,7253221766620175925;107550000,000;Vehicular;;110850000,0000;0,70372936490753268401;1,00000000000000
197340;20210929,00;20220630;20241031;29; 10;43085687,86;43085687,86;999;0,000000000000000000000000;0,0000000000000000000000000;43085687;70;94176365;0,7848030575591985469;54900000,000;Vehicular;;34930000,0000;1,23348662639564810029;1,00000000000000
197345;20210929,00;20220831;20241031;27; 12;36160033,87;15764985,00;399;0,564021840889940451191364;0,2417236460956887766915457;15764985;70;26153757;0,3380142581475127916;46640000,000;Vehicular;;46640000,0000;0,33801425814751279164;1,24172364609569
197346;20210929,00;20221231;20241031;23; 16;27782484,83;18778244,64;26;0,324097727222622866705137;0,1620488636113114333525687;18778244;70;19618749;0,7407591573964497078;25350000,000;Vehicular;;25350000,0000;0,74098420710059165195;1,16204886361131
197355;20210929,00;20230630;20241031;17; 22;5417661,60;1067323,37;26;0,802991871991414085663052;0,5353279146609427607828025;1067323;70;1239410;0,0372538698080279174;28650000,000;Vehicular;;27825000,0000;0,03835843198562444156;1,53532791466094
197356;20210929,00;20230731;20241031;16; 23;5880308,48;5880308,48;583;0,000000000000000000000000;0,0000000000000000000000000;5880308;70;8581923;NA;0,000;Vehicular;;0,0000;NA;1,00000000000000
197361;20210924,00;20220531;20241031;30;  9;30893172,82;30893172,82;999;0,000000000000000000000000;0,0000000000000000000000000;30893172;70;64895040;1,0195766607260730030;30300000,000;Vehicular;Refinanciacion;22945000,0000;1,34640108171714989460;1,76468249554455
197399;20210930,00;20220731;20241031;28; 11;9575379,51;9575379,51;999;0,000000000000000000000000;0,0000000000000000000000000;9575379;70;18280751;0,0419972785526315784;228000000,000;Vehicular;;228000000,0000;0,04199727855263157839;1,00000000000000
197459;20210930,00;20230331;20241031;20; 19;97313535,57;31938271,09;300;0,671800321477108108858545;0,3838858979869189114175754;31938271;70;38791519;2,7158393784013599159;11760000,000;Vehicular;;11760000,0000;2,71583937840135991593;1,57180648883528
197472;20210930,00;20220831;20241031;27; 12;56500000,00;29741565,00;762;0,473600619469026540286904;0,2029716940581542394816950;29741565;70;48806546;0,8788878546099291311;33840000,000;Vehicular;;33840000,0000;0,87888785460992913112;1,20297169405815
197483;20210930,00;20230930;20241031;14; 25;24451938,31;16234473,83;26;0,336065974640519182781162;0,2688527797124153906338506;16234473;70;17059807;0,5578856986254295824;29100000,000;Vehicular;Refinanciacion;30300000,0000;0,53579121551155117764;1,26885277971242
197489;20210930,00;20221231;20241031;23; 16;38019138,07;14977006,21;550;0,606066655629470929511626;0,3030333278147354647558132;14977006;70;24556684;0,4709750380503144873;31800000,000;Vehicular;;29475000,0000;0,50812574079728589638;1,30303332781474
197500;20210930,00;20211231;20241031;35;  4;10000000,00;697323,76;64;0,930267624000000070694227;0,3100892080000000050610254;697323;70;761956;0,0120748703030303002;57750000,000;Vehicular;;57750000,0000;0,01207487030303030021;1,31008920800000
197503;20210930,00;20240229;20241031;9; 30;3593644,50;3593644,50;430;0,000000000000000000000000;0,0000000000000000000000000;3593644;70;4821656;NA;0,000;Vehicular;;0,0000;NA;1,00000000000000
197551;20210930,00;20230930;20241031;14; 25;69119607,16;69119607,16;575;0,000000000000000000000000;0,0000000000000000000000000;69119607;70;104915569;0,9888355816881257976;69900000,000;Libre Inversion;;69825000,0000;0,98989770368779084198;1,00000000000000
197569;20210930,00;20230930;20241031;14; 25;64494729,57;61904092,86;59;0,040168192459636993529859;0,0321345539677095962116660;61904092;70;66680483;0,9742539008498583009;63540000,000;Vehicular;Reestructuracion;63540000,0000;0,98399980280138488187;1,03213455396771
197587;20210930,00;20240430;20241031;7; 32;70434879,99;70434879,99;392;0,000000000000000000000000;0,0000000000000000000000000;70434879;70;88012709;0,9544021678861788205;73800000,000;Vehicular;;75075000,0000;0,93819353966033958159;1,00000000000000
197664;20210930,00;20221231;20241031;23; 16;70399230,06;70399230,06;887;0,000000000000000000000000;0,0000000000000000000000000;70399230;70;120738313;1,2416089957671960775;56700000,000;Vehicular;;55275000,0000;1,27361791153324310777;1,93120674682540
197691;20211001,00;20230531;20241031;18; 20;6858266,18;6858266,18;669;0,000000000000000000000000;0,0000000000000000000000000;6858266;70;10463534;0,3297243355769229889;20800000,000;Vehicular;;20800000,0000;0,32972433557692298889;1,00000000000000
197742;20211005,00;20240531;20241031;6; 32;2397262,21;2397262,21;392;0,000000000000000000000000;0,0000000000000000000000000;2397262;70;3121245;0,0737766694877436957;32493500,000;Vehicular;;32493500,0000;0,07377666948774369571;1,00000000000000
197746;20211005,00;20220731;20241031;28; 10;9784063,29;9784063,29;999;0,000000000000000000000000;0,0000000000000000000000000;9784063;70;18316638;0,3469525989361701979;28200000,000;Vehicular;;28200000,0000;0,34695259893617019786;1,00000000000000
197747;20211005,00;20221231;20241031;23; 15;4329257,75;4329257,75;910;0,000000000000000000000000;0,0000000000000000000000000;4329257;70;7509073;NA;0,000;Vehicular;;0,0000;NA;1,00000000000000
197766;20211006,00;20221231;20241031;23; 15;7275600,61;721648,74;55;0,900812485637525917070434;0,4504062428187629585352170;721648;70;855677;0,0225233689138576790;32040000,000;Vehicular;;32040000,0000;0,02252336891385767897;1,45040624281876
197794;20211007,00;20230731;20241031;16; 22;66115013,20;836152,00;146;0,987353069151319484575424;0,6969551076362254793394868;836152;70;1787328;0,0113438068104734797;73710000,000;Vehicular;Refinanciacion;61375000,0000;0,01362365784114052958;1,69695510763623
197814;20211008,00;20240531;20241031;6; 32;21629209,80;21629209,80;389;0,000000000000000000000000;0,0000000000000000000000000;21629209;70;32792317;0,4666496181229772833;46350000,000;Vehicular;;46350000,0000;0,46664961812297728327;1,00000000000000
197822;20211008,00;20230331;20241031;20; 18;31225634,22;31225634,22;815;0,000000000000000000000000;0,0000000000000000000000000;31225634;70;55936408;0,9819381830188679272;31800000,000;Vehicular;;31500000,0000;0,99128997523809525561;1,00000000000000
197832;20211008,00;20230930;20241031;14; 24;32871720,30;25345737,84;84;0,228950063803019188135579;0,1831600510424153671618086;25345737;70;27257051;0,6827134771717171535;37125000,000;Vehicular;;34800000,0000;0,72832580000000002318;1,18316005104242
197847;20211008,00;20231130;20241031;12; 26;10910993,22;10186332,43;53;0,066415657620581033948604;0,0613067608805363400970023;10186332;70;10645629;0,1456855324656750883;69920000,000;Vehicular;;69920000,0000;0,14568553246567508830;1,06130676088054
197873;20211011,00;20240531;20241031;6; 32;36809066,54;36809066,54;234;0,000000000000000000000000;0,0000000000000000000000000;36809066;70;46560639;0,6220374573722010636;59175000,000;Vehicular;;58950000,0000;0,62441164614079724959;1,00000000000000
197883;20211011,00;20230731;20241031;16; 22;48007092,52;40524168,55;20;0,155871217713978021945920;0,1100267419157491821657402;40524168;70;42045960;0,8455747219613979349;47925000,000;Vehicular;;47850000,0000;0,84690007419017754309;1,11002674191575
197911;20211007,00;20230930;20241031;14; 24;23997251,94;23997251,94;543;0,000000000000000000000000;0,0000000000000000000000000;23997251;70;33980561;0,3984599740971356829;60225000,000;Libre Inversion;;61800000,0000;0,38830504757281547601;1,00000000000000
197944;20211012,00;20240831;20241031;3; 35;2725008,41;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;66225000,000;Vehicular;;69525000,0000;0,02952912765192377068;4,00000000000000
197968;20211013,00;20221231;20241031;23; 15;31683400,72;0,00;0;1,000000000000000000000000;0,5000000000000000000000000;NA;NA;NA;NA;37125000,000;Vehicular;;34800000,0000;0,71463858649425282543;1,50000000000000
197977;20211013,00;20221231;20241031;23; 15;28033020,10;19332628,30;48;0,310362271669758493786162;0,1551811358348792468930810;19332628;70;20432807;0,6929257455197133098;27900000,000;Vehicular;Reestructuracion;29325000,0000;0,66969266291560103355;1,15518113583488
197994;20211013,00;20230731;20241031;16; 22;6136553,70;4354214,41;384;0,290446295613774219113168;0,2050209145508994634798938;4354214;70;5577182;NA;0,000;Vehicular;;0,0000;NA;1,20502091455090
198001;20211012,00;20230930;20241031;14; 24;6064586,14;6064586,14;538;0,000000000000000000000000;0,0000000000000000000000000;6064586;70;8392239;0,5876536957364341118;10320000,000;Vehicular;;10320000,0000;0,58765369573643411183;1,00000000000000
198003;20211013,00;20211231;20241031;35;  3;16260713,00;1488726,24;18;0,908446435282388886633953;0,3028154784274629252038835;1488726;70;1504928;0,0516918833333333272;28800000,000;Vehicular;;28125000,0000;0,06343513244444444477;1,30281547842746
198026;20211015,00;20230531;20241031;18; 20;237545458,66;186721179,75;0;0,213956011605951346155052;0,1351301125932324320721989;186721179;70;189791669;0,6854779160675539273;272395616,800;Vehicular;Reestructuracion;272395616,8000;0,69112920847116943168;1,13513011259323
198092;20211015,00;20231231;20241031;11; 27;10008550,77;10008550,77;464;0,000000000000000000000000;0,0000000000000000000000000;10008550;70;13049921;0,2452475072286204039;40810000,000;Vehicular;;40810000,0000;0,24524750722862040386;1,00000000000000
198115;20211015,00;20231231;20241031;11; 27;57615703,58;42708529,80;87;0,258734561130564644226837;0,2587345611305646442268369;42708529;70;42963599;0,5131694779212976343;83225000,000;Vehicular;;83225000,0000;0,53849840552718530873;1,25873456113056
198119;20211015,00;20230731;20241031;16; 22;4871466,48;4871466,48;624;0,000000000000000000000000;0,0000000000000000000000000;4871466;70;7467233;0,1713796474934037029;28425000,000;Vehicular;;28725000,0000;0,16958978172323760369;1,00000000000000
198120;20211015,00;20230228;20241031;21; 17;1763201,64;1763201,64;839;0,000000000000000000000000;0,0000000000000000000000000;1763201;70;3093915;0,1083380423963133943;16275000,000;Vehicular;;16650000,0000;0,10589799639639639606;1,00000000000000
198123;20211015,00;20231231;20241031;11; 27;2488548,50;2488548,50;474;0,000000000000000000000000;0,0000000000000000000000000;2488548;70;3373486;0,2202255309734512945;11300000,000;Vehicular;;11300000,0000;0,22022553097345129447;1,00000000000000
198125;20211015,00;20221031;20241031;25; 13;18575272,58;17938650,63;869;0,034272549555232387219483;0,0158180997947226405220267;17938650;70;19746890;0,1649531092413792921;108750000,000;Vehicular;;112050000,0000;0,16009505247657290772;1,01581809979472
198129;20211019,00;20230531;20241031;18; 20;58316477,36;15439167,00;60;0,735252064271805338968591;0,4643697248032454538702041;15439167;70;15973114;NA;0,000;Vehicular;;0,0000;NA;1,46436972480325
198153;20211019,00;20230531;20241031;18; 20;59036638,24;59036638,24;712;0,000000000000000000000000;0,0000000000000000000000000;59036638;70;87613009;1,1358660556036559441;51975000,000;Vehicular;;52650000,0000;1,12130367027540400748;1,85189954170274
198200;20210929,00;20220531;20241031;30;  8;20456984,00;20456984,00;999;0,000000000000000000000000;0,0000000000000000000000000;20456984;70;42962330;0,8884683604777415811;23025000,000;Vehicular;Refinanciacion;14580000,0000;1,40308532235939709132;1,00000000000000
198217;20211019,00;20221231;20241031;23; 15;5467252,76;2423624,44;592;0,556701592848983239925076;0,2783507964244916199625379;2423624;70;3412501;0,5385832088888888869;4500000,000;Vehicular;;4500000,0000;0,53858320888888888689;1,27835079642449
198262;20210901,00;20231130;20241031;12; 26;46899046,35;46899046,35;488;0,000000000000000000000000;0,0000000000000000000000000;46899046;70;65598839;0,5096337555012224740;92025000,000;Vehicular;Refinanciacion;92025000,0000;0,50963375550122247404;1,00000000000000
198269;20211021,00;20240331;20241031;8; 30;50534076,33;50534076,33;422;0,000000000000000000000000;0,0000000000000000000000000;50534076;70;65884698;1,0334166938650310996;48900000,000;Vehicular;;51750000,0000;0,97650389043478258433;1,77506252039877
198286;20211021,00;20221231;20241031;23; 15;27560727,62;13688422,00;456;0,503335971795362935310436;0,2516679858976814676552181;13688422;70;20491835;0,4232659863945578138;32340000,000;Vehicular;;32340000,0000;0,42326598639455781381;1,25166798589768
198295;20211021,00;20230930;20241031;14; 24;44663778,23;44663778,23;559;0,000000000000000000000000;0,0000000000000000000000000;44663778;70;72747602;0,5463459110703363653;81750000,000;Vehicular;;81750000,0000;0,54634591107033636526;1,00000000000000
198317;20211020,00;20230430;20241031;19; 19;7261013,61;7261013,61;742;0,000000000000000000000000;0,0000000000000000000000000;7261013;70;11913662;NA;0,000;Vehicular;;5700000,0000;1,27386203684210497222;1,00000000000000
198324;20211021,00;20230930;20241031;14; 24;13632238,11;9079442,30;40;0,333972732376224545891574;0,2671781859009796367132594;9079442;70;9428872;0,2260817305776892938;40160000,000;Vehicular;;40160000,0000;0,23707412475099601257;1,26717818590098
198325;20211021,00;20221231;20241031;23; 15;10421135,00;0,00;0;1,000000000000000000000000;0,5000000000000000000000000;NA;NA;NA;NA;72150000,000;Vehicular;;72150000,0000;0,04875236133056132931;1,50000000000000
198344;20211021,00;20230531;20241031;18; 20;6694444,86;6623460,21;649;0,010603515524362743319142;0,0066969571732817326226161;6623460;70;9712968;0,1530020838530838923;43290000,000;Vehicular;;43290000,0000;0,15300208385308389225;1,00669695717328
198360;20211022,00;20231231;20241031;11; 27;1253040,91;1253040,91;467;0,000000000000000000000000;0,0000000000000000000000000;1253040;70;1841828;0,0423467695167286176;29590000,000;Libre Inversion;;29590000,0000;0,04234676951672861761;1,00000000000000
198368;20211021,00;20230930;20241031;14; 24;3552891,61;3552891,61;590;0,000000000000000000000000;0,0000000000000000000000000;3552891;70;5263862;0,1015982730912210058;34970000,000;Vehicular;;34970000,0000;0,10159827309122100580;1,00000000000000
198381;20211022,00;20230930;20241031;14; 24;30047338,52;24843709,20;162;0,173181039529886476868725;0,1385448316239091814949802;24843709;70;27659874;0,5585994198988195603;44475000,000;Vehicular;;43950000,0000;0,56527210921501702678;1,13854483162391
198402;20211022,00;20230531;20241031;18; 20;39781552,72;39781552,72;709;0,000000000000000000000000;0,0000000000000000000000000;39781552;70;64814131;0,8441708799999999568;47125000,000;Libre Inversion;;47125000,0000;0,84417087999999995684;1,00000000000000
198403;20211015,00;20220630;20241031;29;  9;18950721,00;8035078,77;443;0,576001421265185609144055;0,2304005685060742381065069;8035078;70;14009253;0,7388578179310343330;10875000,000;Vehicular;Refinanciacion;10875000,0000;0,73885781793103433301;1,23040056850607
198408;20211015,00;20220831;20241031;27; 11;24372820,61;24372820,61;961;0,000000000000000000000000;0,0000000000000000000000000;24372820;70;47742300;0,8462784934027777206;28800000,000;Vehicular;;28500000,0000;0,85518668807017539368;1,00000000000000
198449;20211025,00;20230930;20241031;14; 24;35236413,55;28940044,56;22;0,178689269299939834656499;0,1429514154399518788274293;28940044;70;29826049;0,6432407494832299566;44991000,000;Vehicular;Reestructuracion;44991000,0000;0,64998593074170396555;1,14295141543995
198460;20211025,00;20230228;20241031;21; 17;8371099,06;8371099,06;849;0,000000000000000000000000;0,0000000000000000000000000;8371099;70;13589709;0,1257006713666838915;66595500,000;Vehicular;;66595500,0000;0,12570067136668389152;1,00000000000000
198462;20211025,00;20221031;20241031;25; 13;17169582,80;17169582,80;951;0,000000000000000000000000;0,0000000000000000000000000;17169582;70;32089646;0,1784900518226283928;96193500,000;Libre Inversion;;96193500,0000;0,17849005182262839275;1,00000000000000
198477;20211025,00;20230731;20241031;16; 22;16439009,62;16439009,62;614;0,000000000000000000000000;0,0000000000000000000000000;16439009;70;26100721;0,9829004257100149022;16725000,000;Vehicular;;17700000,0000;0,92875760564971743261;1,00000000000000
198484;20211025,00;20240531;20241031;6; 32;13721378,53;13721378,53;372;0,000000000000000000000000;0,0000000000000000000000000;13721378;70;22132461;0,4814518782456139734;28500000,000;Vehicular;;27450000,0000;0,49986807030965391130;1,00000000000000
198507;20211026,00;20230331;20241031;20; 18;40704549,46;39808082,13;127;0,022023762500576225115134;0,0125850071431864145993229;39808082;70;43194463;0,9214833826388889593;43200000,000;Vehicular;Refinanciacion;43200000,0000;0,92148338263888895927;1,01258500714319
198558;20211026,00;20230731;20241031;16; 22;6946351,30;6946351,30;613;0,000000000000000000000000;0,0000000000000000000000000;6946351;70;10429882;0,5983076055124890713;11610000,000;Vehicular;;11610000,0000;0,59830760551248907131;1,00000000000000
198568;20211026,00;20230430;20241031;19; 19;2893622,97;2893622,97;736;0,000000000000000000000000;0,0000000000000000000000000;2893622;70;4705880;0,1104436248091602985;26200000,000;Vehicular;;26200000,0000;0,11044362480916029845;1,00000000000000
198605;20211027,00;20230228;20241031;21; 17;4131265,08;4131265,08;821;0,000000000000000000000000;0,0000000000000000000000000;4131265;70;13129655;0,1251898509090909051;33000000,000;Vehicular;;34725000,0000;0,11897091663066959588;1,00000000000000
198607;20211027,00;20231231;20241031;11; 27;7724795,61;7724795,61;462;0,000000000000000000000000;0,0000000000000000000000000;7724795;70;10527529;0,4617331506276151076;16730000,000;Vehicular;;16730000,0000;0,46173315062761510763;1,00000000000000
198619;20211027,00;20231130;20241031;12; 26;88444651,08;88444651,08;516;0,000000000000000000000000;0,0000000000000000000000000;88444651;70;127700282;0,8582692972343521909;103050000,000;Vehicular;;103050000,0000;0,85826929723435219088;1,00000000000000
198636;20211027,00;20230531;20241031;18; 20;36939725,77;4648326,25;486;0,874164570713325095319135;0,5521039393978894871395369;4648326;70;10608446;0,1229715939153439019;37800000,000;Vehicular;;38775000,0000;0,11987946486137980584;1,55210393939789
198661;20211020,00;20220731;20241031;28; 10;42205677,37;42205677,37;999;0,000000000000000000000000;0,0000000000000000000000000;42205677;70;86226671;1,0385255258366139497;40640000,000;Vehicular;Reestructuracion;40640000,0000;1,03852552583661394969;1,77889414437746
198670;20211027,00;20220630;20241031;29;  9;10000000,00;10000000,00;999;0,000000000000000000000000;0,0000000000000000000000000;10000000;70;19354516;0,2049180327868853069;48800000,000;Vehicular;;8000000,0000;1,25000000000000000000;1,00000000000000
198673;20211027,00;20230228;20241031;21; 17;6446682,39;5082748,54;462;0,211571435893245507475768;0,1154026013963157237807167;5082748;70;6715911;0,1735022543096091940;29295000,000;Vehicular;;29295000,0000;0,17350225430960919404;1,11540260139632
198674;20211027,00;20220731;20241031;28; 10;9784063,29;9067020,33;949;0,073286827644795327074689;0,0303255838530187560309059;9067020;70;15659504;0,3095074357398874265;29295000,000;Vehicular;;29295000,0000;0,30950743573988742652;1,03032558385302
198675;20211027,00;20220831;20241031;27; 11;14274899,34;14274899,34;999;0,000000000000000000000000;0,0000000000000000000000000;14274899;70;26325194;0,6265042501645819994;22785000,000;Vehicular;;22785000,0000;0,62650425016458199945;1,00000000000000
198677;20211027,00;20230430;20241031;19; 19;7452533,44;7452533,44;735;0,000000000000000000000000;0,0000000000000000000000000;7452533;70;11812538;0,2160154620289854999;34500000,000;Vehicular;;36600000,0000;0,20362113224043720816;1,00000000000000
198678;20211027,00;20221031;20241031;25; 13;28760679,95;28760679,95;949;0,000000000000000000000000;0,0000000000000000000000000;28760679;70;51319841;NA;0,000;Libre Inversion;;0,0000;NA;1,00000000000000
198682;20211027,00;20220930;20241031;26; 12;11239359,72;11239359,72;977;0,000000000000000000000000;0,0000000000000000000000000;11239359;70;20475543;1,0406814555555559121;10800000,000;Vehicular;;10800000,0000;1,04068145555555591208;1,78051109166667
198687;20211028,00;20220831;20241031;27; 11;37372572,72;12070729,72;583;0,677016356073866787390614;0,2901498668888000675991634;12070729;70;19940022;0,1592864835048825867;75780000,000;Vehicular;;75780000,0000;0,15928648350488258667;1,29014986688880
198731;20211027,00;20221231;20241031;23; 15;8301491,68;8301491,68;857;0,000000000000000000000000;0,0000000000000000000000000;8301491;70;13693878;0,1108639380341879949;74880000,000;Vehicular;;74880000,0000;0,11086393803418799486;1,00000000000000
198749;20211028,00;20230930;20241031;14; 24;27663124,80;27663124,80;552;0,000000000000000000000000;0,0000000000000000000000000;27663124;70;41499565;0,6016992887438825655;45975000,000;Vehicular;;46875000,0000;0,59014666240000002162;1,00000000000000
